"date","open","high","low","close","volume","oi"
01/10/2014,183550,183550,183550,183550,24000,0
01/10/2014,183550,183575,183550,183575,79000,0
01/10/2014,183575,183575,183575,183575,20000,0
01/10/2014,183550,183550,183550,183550,3000,0
01/10/2014,183575,183575,183575,183575,74000,0
01/10/2014,183575,183600,183575,183600,90000,1
01/10/2014,183575,183600,183550,183600,205000,0
01/10/2014,183600,183650,183575,183625,265000,1
01/10/2014,183650,183650,183625,183625,145000,1
01/10/2014,183625,183675,183625,183675,293000,1
01/10/2014,183675,183675,183650,183650,60000,1
01/10/2014,183650,183675,183650,183650,13000,1
01/10/2014,183650,183650,183625,183625,92000,1
01/10/2014,183625,183650,183625,183650,36000,1
01/10/2014,183650,183650,183625,183650,52000,1
01/10/2014,183650,183650,183625,183625,1e+05,1
01/10/2014,183625,183625,183600,183600,159000,0
01/10/2014,183600,183600,183575,183575,48000,0
01/10/2014,183575,183600,183575,183575,25000,0
01/10/2014,183600,183600,183575,183600,19000,0
01/10/2014,183575,183600,183575,183575,9000,0
01/10/2014,183575,183600,183575,183575,3000,0
01/10/2014,183575,183600,183575,183575,154000,0
01/10/2014,183575,183600,183575,183600,7000,0
01/10/2014,183600,183600,183575,183600,68000,0
01/10/2014,183600,183600,183575,183600,33000,0
01/10/2014,183600,183600,183600,183600,37000,0
01/10/2014,183575,183575,183575,183575,3000,0
01/10/2014,183600,183600,183600,183600,115000,0
01/10/2014,183600,183600,183575,183600,3000,1
01/10/2014,183575,183600,183575,183600,115000,0
01/10/2014,183600,183600,183575,183600,12000,1
01/10/2014,183600,183600,183575,183575,11000,0
01/10/2014,183575,183575,183575,183575,165000,0
01/10/2014,183575,183575,183575,183575,99000,0
01/10/2014,183575,183575,183550,183550,21000,0
01/10/2014,183550,183550,183550,183550,44000,0
01/10/2014,183575,183575,183575,183575,4000,0
01/10/2014,183550,183550,183550,183550,26000,0
01/10/2014,183575,183575,183550,183550,37000,0
01/10/2014,183550,183550,183550,183550,3000,0
01/10/2014,183575,183575,183550,183575,24000,1
01/10/2014,183575,183575,183525,183525,110000,0
01/10/2014,183525,183550,183525,183525,15000,0
01/10/2014,183525,183525,183500,183500,201000,0
01/10/2014,183500,183525,183500,183525,95000,0
01/10/2014,183525,183550,183525,183525,84000,0
01/10/2014,183525,183550,183525,183525,16000,0
01/10/2014,183525,183550,183525,183550,5000,1
01/10/2014,183550,183550,183525,183525,104000,1
01/10/2014,183525,183550,183525,183550,12000,1
01/10/2014,183550,183575,183550,183550,119000,1
01/10/2014,183550,183550,183550,183550,73000,1
01/10/2014,183550,183575,183550,183550,121000,1
01/10/2014,183550,183550,183550,183550,53000,1
01/10/2014,183550,183575,183550,183550,21000,1
01/10/2014,183550,183575,183550,183550,56000,1
01/10/2014,183550,183575,183550,183575,96000,1
01/10/2014,183575,183575,183575,183575,0,1
01/10/2014,183550,183575,183550,183550,67000,1
01/10/2014,183550,183575,183550,183550,53000,0
01/10/2014,183550,183575,183550,183575,19000,0
01/10/2014,183575,183575,183550,183550,55000,0
01/10/2014,183575,183600,183550,183600,262000,1
01/10/2014,183600,183650,183575,183650,629000,1
01/10/2014,183650,183675,183600,183625,286000,1
01/10/2014,183625,183675,183600,183625,352000,1
01/10/2014,183625,183675,183625,183625,657000,1
01/10/2014,183625,183650,183625,183625,136000,1
01/10/2014,183625,183725,183625,183725,649000,1
01/10/2014,183750,183750,183700,183725,43000,1
01/10/2014,183725,183725,183675,183700,192000,1
01/10/2014,183675,183700,183650,183675,216000,0
01/10/2014,183675,183675,183625,183625,627000,0
01/10/2014,183625,183675,183625,183650,55000,0
01/10/2014,183650,183675,183625,183650,217000,0
01/10/2014,183650,183675,183625,183625,457000,0
01/10/2014,183625,183675,183625,183675,360000,0
01/10/2014,183650,183700,183650,183675,66000,1
01/10/2014,183675,183675,183650,183675,160000,1
01/10/2014,183675,183700,183675,183700,204000,1
01/10/2014,183700,183725,183675,183700,243000,1
01/10/2014,183700,183725,183675,183675,221000,1
01/10/2014,183675,183700,183675,183675,64000,1
01/10/2014,183675,183700,183675,183700,57000,1
01/10/2014,183700,183725,183675,183725,243000,1
01/10/2014,183725,183725,183700,183700,105000,1
01/10/2014,183725,183725,183700,183725,18000,1
01/10/2014,183725,183725,183650,183650,319000,0
01/10/2014,183675,183700,183650,183675,380000,0
01/10/2014,183675,183700,183650,183700,208000,0
01/10/2014,183700,183725,183675,183725,233000,1
01/10/2014,183725,183725,183725,183725,43000,1
01/10/2014,183700,183725,183700,183700,30000,1
01/10/2014,183700,183750,183700,183725,143000,1
01/10/2014,183725,183750,183725,183750,48000,1
01/10/2014,183750,183750,183700,183700,252000,1
01/10/2014,183725,183725,183675,183700,331000,0
01/10/2014,183700,183725,183675,183700,231000,0
01/10/2014,183700,183725,183700,183725,92000,0
01/10/2014,183725,183725,183675,183700,272000,0
01/10/2014,183700,183725,183675,183675,146000,0
01/10/2014,183700,183725,183675,183725,150000,0
01/10/2014,183725,183725,183700,183700,52000,0
01/10/2014,183700,183725,183675,183700,357000,0
01/10/2014,183700,183700,183700,183700,80000,0
01/10/2014,183700,183725,183675,183725,94000,0
01/10/2014,183725,183750,183725,183750,95000,1
01/10/2014,183750,183750,183700,183700,216000,1
01/10/2014,183700,183750,183700,183750,213000,1
01/10/2014,183750,183750,183700,183725,97000,1
01/10/2014,183725,183725,183700,183700,167000,1
01/10/2014,183700,183725,183700,183700,13000,1
01/10/2014,183700,183725,183700,183700,234000,1
01/10/2014,183700,183725,183700,183725,18000,1
01/10/2014,183725,183725,183725,183725,131000,1
01/10/2014,183725,183750,183725,183750,16000,1
01/10/2014,183750,183750,183700,183725,48000,1
01/10/2014,183725,183725,183700,183700,180000,1
01/10/2014,183700,183725,183700,183725,2000,1
01/10/2014,183725,183750,183725,183750,148000,1
01/10/2014,183750,183750,183725,183725,151000,1
01/10/2014,183725,183725,183725,183725,153000,1
01/10/2014,183725,183750,183700,183725,185000,1
01/10/2014,183725,183725,183700,183700,531000,1
01/10/2014,183700,183725,183675,183725,418000,0
01/10/2014,183725,183725,183675,183725,119000,0
01/10/2014,183725,183725,183650,183650,606000,0
01/10/2014,183650,183700,183650,183675,365000,0
01/10/2014,183675,183700,183650,183675,308000,0
01/10/2014,183675,183700,183675,183675,171000,0
01/10/2014,183675,183675,183675,183675,58000,0
01/10/2014,183700,183725,183700,183725,280000,1
01/10/2014,183725,183750,183725,183750,95000,1
01/10/2014,183725,183750,183725,183725,139000,1
01/10/2014,183725,183750,183700,183725,357000,1
01/10/2014,183725,183750,183700,183700,66000,1
01/10/2014,183700,183725,183700,183725,133000,1
01/10/2014,183725,183750,183725,183750,358000,1
01/10/2014,183750,183775,183750,183750,64000,1
01/10/2014,183750,183775,183750,183750,27000,1
01/10/2014,183750,183775,183750,183750,64000,1
01/10/2014,183750,183800,183750,183775,454000,1
01/10/2014,183775,183800,183775,183775,464000,1
01/10/2014,183775,183800,183750,183775,128000,0
01/10/2014,183775,183775,183750,183750,52000,0
01/10/2014,183750,183775,183750,183775,16000,0
01/10/2014,183775,183775,183750,183750,241000,0
01/10/2014,183750,183775,183750,183750,30000,0
01/10/2014,183750,183775,183750,183775,28000,0
01/10/2014,183775,183775,183750,183775,7000,0
01/10/2014,183775,183775,183750,183750,10000,0
01/10/2014,183750,183775,183750,183750,255000,0
01/10/2014,183750,183800,183750,183775,94000,1
01/10/2014,183775,183800,183775,183800,172000,1
01/10/2014,183800,183800,183775,183775,292000,1
01/10/2014,183775,183825,183775,183825,420000,1
01/10/2014,183825,183825,183800,183825,32000,1
01/10/2014,183825,183825,183800,183800,432000,1
01/10/2014,183800,183800,183800,183800,272000,1
01/10/2014,183800,183825,183800,183800,367000,1
01/10/2014,183800,183825,183800,183800,32000,1
01/10/2014,183800,183825,183800,183800,40000,1
01/10/2014,183800,183825,183800,183800,510000,1
01/10/2014,183800,183825,183800,183825,144000,1
01/10/2014,183825,183825,183775,183800,152000,0
01/10/2014,183800,183825,183800,183800,57000,1
01/10/2014,183800,183800,183800,183800,139000,1
01/10/2014,183800,183825,183800,183825,50000,1
01/10/2014,183825,183825,183800,183825,42000,1
01/10/2014,183825,183825,183800,183825,38000,1
01/10/2014,183825,183825,183800,183825,116000,1
01/10/2014,183825,183825,183800,183800,103000,1
01/10/2014,183800,183800,183775,183775,1000,0
01/10/2014,183775,183800,183775,183775,347000,0
01/10/2014,183775,183775,183775,183775,140000,0
01/10/2014,183775,183775,183725,183725,528000,0
01/10/2014,183725,183750,183725,183725,157000,0
01/10/2014,183725,183750,183725,183750,131000,0
01/10/2014,183750,183750,183725,183725,43000,0
01/10/2014,183750,183750,183725,183750,12000,0
01/10/2014,183750,183750,183725,183725,31000,0
01/10/2014,183725,183750,183725,183750,196000,0
01/10/2014,183750,183775,183750,183750,86000,1
01/10/2014,183750,183750,183725,183725,4000,0
01/10/2014,183725,183750,183725,183750,12000,0
01/10/2014,183750,183750,183750,183750,199000,0
01/10/2014,183750,183775,183750,183750,5000,1
01/10/2014,183750,183775,183750,183775,15000,1
01/10/2014,183775,183775,183750,183775,384000,1
01/10/2014,183775,183775,183750,183750,30000,1
01/10/2014,183775,183775,183750,183750,15000,1
01/10/2014,183750,183775,183750,183775,23000,1
01/10/2014,183775,183775,183750,183775,71000,1
01/10/2014,183775,183775,183750,183750,3000,1
01/10/2014,183750,183800,183750,183800,13000,1
01/10/2014,183800,183800,183775,183800,395000,1
01/10/2014,183800,183800,183775,183775,29000,1
01/10/2014,183775,183825,183775,183825,105000,1
01/10/2014,183825,183850,183800,183800,655000,1
01/10/2014,183800,183825,183800,183800,102000,1
01/10/2014,183800,183825,183775,183775,112000,0
01/10/2014,183775,183800,183775,183775,6000,0
01/10/2014,183775,183800,183775,183775,12000,0
01/10/2014,183800,183800,183775,183775,10000,0
01/10/2014,183775,183800,183775,183800,4000,0
01/10/2014,183800,183800,183775,183800,38000,0
01/10/2014,183800,183800,183800,183800,668000,0
01/10/2014,183775,183775,183775,183775,7000,0
01/10/2014,183750,183775,183750,183775,295000,0
01/10/2014,183775,183775,183750,183750,80000,0
01/10/2014,183750,183775,183750,183775,185000,0
01/10/2014,183775,183775,183775,183775,52000,0
01/10/2014,183800,183800,183800,183800,79000,0
01/10/2014,183800,183800,183800,183800,32000,0
01/10/2014,183775,183775,183775,183775,40000,0
01/10/2014,183800,183800,183775,183800,135000,1
01/10/2014,183800,183800,183775,183775,2000,1
01/10/2014,183775,183800,183750,183750,122000,0
01/10/2014,183750,183775,183750,183750,23000,0
01/10/2014,183750,183775,183750,183775,163000,0
01/10/2014,183775,183775,183725,183725,220000,0
01/10/2014,183725,183775,183725,183750,86000,0
01/10/2014,183750,183775,183750,183750,10000,0
01/10/2014,183750,183775,183750,183775,4000,0
01/10/2014,183775,183775,183750,183750,191000,1
01/10/2014,183750,183750,183750,183750,8000,1
01/10/2014,183775,183775,183750,183750,9000,1
01/10/2014,183750,183800,183750,183800,238000,1
01/10/2014,183800,183825,183800,183825,413000,1
01/10/2014,183825,183875,183825,183850,371000,1
01/10/2014,183850,183900,183850,183900,175000,1
01/10/2014,183900,183900,183875,183875,154000,1
01/10/2014,183875,183900,183875,183900,141000,1
01/10/2014,183900,183900,183875,183900,13000,1
01/10/2014,183900,183900,183875,183900,59000,1
01/10/2014,183900,183950,183875,183925,515000,1
01/10/2014,183925,183950,183900,183900,142000,1
01/10/2014,183900,183950,183900,183900,361000,1
01/10/2014,183900,183925,183900,183925,145000,1
01/10/2014,183925,183950,183925,183950,198000,1
01/10/2014,183925,183950,183900,183900,174000,0
01/10/2014,183900,183925,183900,183900,309000,0
01/10/2014,183925,183925,183900,183900,11000,0
01/10/2014,183900,183925,183900,183900,206000,0
01/10/2014,183900,183900,183875,183875,86000,0
01/10/2014,183875,183900,183875,183900,271000,0
01/10/2014,183900,183925,183900,183925,131000,0
01/10/2014,183900,183925,183900,183900,248000,0
01/10/2014,183900,183900,183875,183900,149000,0
01/10/2014,183875,183900,183875,183900,138000,0
01/10/2014,183900,183900,183875,183875,16000,0
01/10/2014,183900,183900,183875,183875,5000,0
01/10/2014,183875,183900,183875,183875,6000,0
01/10/2014,183900,183925,183900,183925,544000,1
01/10/2014,183925,183925,183900,183925,15000,1
01/10/2014,183925,183950,183925,183950,136000,1
01/10/2014,183950,183950,183925,183925,87000,1
01/10/2014,183925,183950,183925,183925,158000,1
01/10/2014,183925,183950,183925,183925,94000,1
01/10/2014,183925,183950,183925,183925,616000,1
01/10/2014,183925,183950,183925,183950,144000,1
01/10/2014,183950,183950,183900,183925,208000,0
01/10/2014,183925,183950,183900,183950,163000,1
01/10/2014,183950,183950,183900,183925,249000,0
01/10/2014,183925,183925,183900,183925,14000,0
01/10/2014,183925,183950,183925,183950,271000,1
01/10/2014,183950,183950,183900,183925,253000,0
01/10/2014,183925,183925,183900,183900,102000,0
01/10/2014,183900,183925,183900,183925,20000,0
01/10/2014,183925,183925,183875,183900,273000,0
01/10/2014,183900,183925,183900,183925,90000,0
01/10/2014,183925,183925,183900,183925,161000,0
01/10/2014,183925,183925,183925,183925,161000,0
01/10/2014,183925,183925,183900,183925,64000,1
01/10/2014,183925,183950,183900,183950,490000,1
01/10/2014,183950,183950,183925,183925,254000,1
01/10/2014,183925,183950,183925,183950,186000,1
01/10/2014,183950,183950,183925,183925,40000,1
01/10/2014,183925,183950,183925,183950,7000,1
01/10/2014,183950,183975,183925,183950,202000,1
01/10/2014,183975,183975,183950,183950,611000,1
01/10/2014,183950,183975,183950,183950,266000,1
01/10/2014,183950,183975,183950,183975,226000,1
01/10/2014,183975,183975,183950,183950,12000,0
01/10/2014,183950,183975,183950,183975,13000,0
01/10/2014,183975,183975,183950,183950,14000,0
01/10/2014,183950,183950,183950,183950,213000,0
01/10/2014,183950,183950,183925,183925,97000,0
01/10/2014,183925,183950,183925,183950,111000,0
01/10/2014,183925,183925,183900,183925,281000,0
01/10/2014,183925,183925,183900,183900,93000,0
01/10/2014,183900,183925,183900,183925,81000,0
01/10/2014,183925,183925,183900,183925,32000,0
01/10/2014,183925,183925,183900,183900,16000,0
01/10/2014,183900,183925,183875,183900,255000,0
01/10/2014,183900,183925,183900,183900,78000,0
01/10/2014,183900,183925,183875,183875,232000,0
01/10/2014,183900,183900,183850,183900,77000,0
01/10/2014,183875,183900,183875,183875,24000,0
01/10/2014,183875,183925,183875,183900,370000,1
01/10/2014,183900,183925,183900,183925,185000,1
01/10/2014,183925,183925,183900,183925,213000,1
01/10/2014,183925,183925,183900,183900,42000,1
01/10/2014,183900,183900,183875,183875,250000,1
01/10/2014,183875,183900,183875,183900,19000,1
01/10/2014,183900,183900,183875,183875,89000,1
01/10/2014,183875,183900,183875,183875,5000,1
01/10/2014,183875,183900,183875,183875,129000,1
01/10/2014,183875,183900,183875,183900,13000,1
01/10/2014,183900,183900,183875,183900,160000,1
01/10/2014,183900,183925,183900,183900,302000,1
01/10/2014,183900,183925,183900,183900,99000,1
01/10/2014,183900,183925,183900,183900,258000,1
01/10/2014,183900,183925,183900,183900,391000,1
01/10/2014,183900,183950,183900,183950,210000,1
01/10/2014,183950,183950,183925,183925,53000,1
01/10/2014,183925,183975,183925,183950,482000,1
01/10/2014,183950,184000,183950,184000,6e+05,1
01/10/2014,184000,184000,183975,184000,398000,1
01/10/2014,184000,184000,183950,183975,253000,1
01/10/2014,183975,184000,183950,183975,71000,0
01/10/2014,183975,184025,183975,184025,584000,1
01/10/2014,184025,184025,183975,184000,353000,1
01/10/2014,184000,184025,184000,184025,27000,1
01/10/2014,184025,184025,184000,184000,33000,1
01/10/2014,184000,184000,184000,184000,79000,1
01/10/2014,184025,184025,184000,184000,402000,1
01/10/2014,184000,184000,184000,184000,259000,1
01/10/2014,184000,184000,183975,184000,139000,1
01/10/2014,184000,184025,183975,184000,229000,1
01/10/2014,184000,184025,183975,184000,416000,1
01/10/2014,184000,184025,184000,184000,1005000,1
01/10/2014,184000,184025,184000,184000,377000,1
01/10/2014,184000,184025,184000,184000,357000,1
01/10/2014,184000,184025,184000,184025,108000,1
01/10/2014,184025,184025,184000,184025,408000,1
01/10/2014,184025,184050,184000,184025,361000,1
01/10/2014,184025,184050,184025,184050,592000,1
01/10/2014,184050,184050,184025,184025,29000,1
01/10/2014,184025,184050,184025,184050,50000,1
01/10/2014,184050,184050,184025,184025,976000,1
01/10/2014,184025,184025,183975,184000,332000,0
01/10/2014,184000,184000,183975,183975,245000,0
01/10/2014,184000,184000,183975,183975,152000,0
01/10/2014,183975,184000,183975,183975,26000,0
01/10/2014,183975,184000,183950,183950,241000,0
01/10/2014,183950,183975,183950,183950,142000,0
01/10/2014,183950,183975,183950,183950,5000,0
01/10/2014,183950,183975,183950,183950,3e+05,0
01/10/2014,183950,183975,183950,183975,92000,0
01/10/2014,183975,183975,183950,183975,332000,0
01/10/2014,183975,184000,183975,183975,139000,1
01/10/2014,183975,184000,183975,184000,389000,1
01/10/2014,184000,184050,184000,184025,801000,1
01/10/2014,184025,184050,184025,184050,69000,1
01/10/2014,184050,184075,184050,184050,475000,1
01/10/2014,184050,184075,184025,184050,268000,1
01/10/2014,184050,184075,184050,184050,503000,1
01/10/2014,184050,184075,184050,184075,281000,1
01/10/2014,184075,184075,184000,184025,771000,0
01/10/2014,184025,184050,184000,184000,869000,0
01/10/2014,184000,184025,184000,184000,175000,0
01/10/2014,184000,184050,184000,184025,546000,0
01/10/2014,184025,184050,184025,184050,178000,0
01/10/2014,184025,184150,184025,184125,1575000,1
01/10/2014,184125,184125,184100,184100,1308000,1
01/10/2014,184100,184225,184100,184200,709000,1
01/10/2014,184200,184225,184175,184200,1563000,1
